	3285	0.2
   968	   884	-12266.400791
   969	   885	-12266.403003
   973	   886	-12266.405841
   976	   887	-12266.407665
   977	   888	-12266.419753
   978	   889	-12266.442137
   979	   890	-12266.452570
   980	   891	-12266.457191
   986	   892	-12266.469784
   991	   893	-12266.470902
   992	   894	-12266.478092
   993	   895	-12266.479159
   995	   896	-12266.492099
   996	   897	-12266.499654
   997	   898	-12266.509470
   999	   899	-12266.515631
  1000	   900	-12266.529006
  1002	   901	-12266.534598
  1005	   902	-12266.536918
  1006	   903	-12266.543508
  1007	   904	-12266.547095
  1009	   905	-12266.549436
  1010	   906	-12266.561355
  1011	   907	-12266.575035
  1012	   908	-12266.590582
  1013	   909	-12266.595233
  1014	   910	-12266.606774
  1016	   911	-12266.612741
  1017	   912	-12266.614644
  1018	   913	-12266.624049
  1019	   914	-12266.651087
  1020	   915	-12266.660491
  1021	   916	-12266.665340
  1022	   917	-12266.671850
  1025	   918	-12266.675891
  1028	   919	-12266.688892
  1031	   920	-12266.690151
  1035	   921	-12266.691399
  1036	   922	-12266.702149
  1037	   923	-12266.708261
  1038	   924	-12266.716789
  1039	   925	-12266.740023
  1040	   926	-12266.747576
  1043	   927	-12266.770041
  1044	   928	-12266.777274
  1045	   929	-12266.781455
  1047	   930	-12266.792719
  1051	   931	-12266.794015
  1052	   932	-12266.816178
  1055	   933	-12266.819734
  1056	   934	-12266.823454
  1059	   935	-12266.825617
  1061	   936	-12266.832722
  1062	   937	-12266.836180
  1063	   938	-12266.838221
  1064	   939	-12266.856188
  1065	   940	-12266.880707
  1070	   941	-12266.882150
  1072	   942	-12266.884584
  1073	   943	-12266.887036
  1074	   944	-12266.905006
  1075	   945	-12266.909664
  1081	   946	-12266.926510
  1082	   947	-12266.928640
  1085	   948	-12266.936774
  1086	   949	-12266.938183
  1088	   950	-12266.943633
  1089	   951	-12266.984176
  1093	   952	-12266.988879
  1094	   953	-12266.990694
  1096	   954	-12267.007390
  1097	   955	-12267.012687
  1098	   956	-12267.027537
  1100	   957	-12267.029398
  1104	   958	-12267.031413
  1105	   959	-12267.033307
  1108	   960	-12267.035857
  1109	   961	-12267.048398
  1111	   962	-12267.054738
  1112	   963	-12267.065136
  1116	   964	-12267.066568
